,id,type,sectionId,sectionName,webPublicationDate,webTitle,webUrl,apiUrl,isHosted,pillarId,pillarName
308,world/2022/mar/26/russian-soldiers-release-ukraine-towns-mayor-and-agree-to-leave-after-protests,article,world,World news,2022-03-26T14:05:05Z,Russian soldiers release Ukraine town’s mayor and agree to leave after protests,https://www.theguardian.com/world/2022/mar/26/russian-soldiers-release-ukraine-towns-mayor-and-agree-to-leave-after-protests,https://content.guardianapis.com/world/2022/mar/26/russian-soldiers-release-ukraine-towns-mayor-and-agree-to-leave-after-protests,False,pillar/news,News
309,business/2022/oct/04/ukrainian-economy-will-shrink-at-rate-eight-times-that-of-russia-world-bank-forecasts,article,business,Business,2022-10-04T17:24:59Z,"Ukrainian economy will shrink at rate eight times that of Russia, World Bank forecasts",https://www.theguardian.com/business/2022/oct/04/ukrainian-economy-will-shrink-at-rate-eight-times-that-of-russia-world-bank-forecasts,https://content.guardianapis.com/business/2022/oct/04/ukrainian-economy-will-shrink-at-rate-eight-times-that-of-russia-world-bank-forecasts,False,pillar/news,News
310,world/2022/may/26/ukraine-pleads-for-more-weapons-to-tackle-russian-onslaught-in-donbas,article,world,World news,2022-05-26T08:18:23Z,Ukraine pleads for more weapons to tackle Russian onslaught in Donbas,https://www.theguardian.com/world/2022/may/26/ukraine-pleads-for-more-weapons-to-tackle-russian-onslaught-in-donbas,https://content.guardianapis.com/world/2022/may/26/ukraine-pleads-for-more-weapons-to-tackle-russian-onslaught-in-donbas,False,pillar/news,News
311,world/2022/sep/22/ukrainian-putin-ally-viktor-medvedchuk-exchanged-for-200-azov-battalion-fighters-zelenskiy-says,article,world,World news,2022-09-22T13:23:17Z,Russia trades Azov fighters for Putin ally in biggest prisoner swap of Ukraine war,https://www.theguardian.com/world/2022/sep/22/ukrainian-putin-ally-viktor-medvedchuk-exchanged-for-200-azov-battalion-fighters-zelenskiy-says,https://content.guardianapis.com/world/2022/sep/22/ukrainian-putin-ally-viktor-medvedchuk-exchanged-for-200-azov-battalion-fighters-zelenskiy-says,False,pillar/news,News
312,world/2022/aug/29/russia-ukraine-war-latest-what-we-know-on-day-187-of-the-invasion,article,world,World news,2022-08-29T00:34:18Z,Russia-Ukraine war latest: what we know on day 187 of the invasion,https://www.theguardian.com/world/2022/aug/29/russia-ukraine-war-latest-what-we-know-on-day-187-of-the-invasion,https://content.guardianapis.com/world/2022/aug/29/russia-ukraine-war-latest-what-we-know-on-day-187-of-the-invasion,False,pillar/news,News
313,australia-news/2022/oct/18/morning-mail-translator-drought-in-flood-zones-russian-war-plane-crashes-truss-tax-plan-axed,article,australia-news,Australia news,2022-10-17T19:58:01Z,"Morning Mail: translator drought in flood zones, Russian war plane crashes, Truss tax plan axed",https://www.theguardian.com/australia-news/2022/oct/18/morning-mail-translator-drought-in-flood-zones-russian-war-plane-crashes-truss-tax-plan-axed,https://content.guardianapis.com/australia-news/2022/oct/18/morning-mail-translator-drought-in-flood-zones-russian-war-plane-crashes-truss-tax-plan-axed,False,pillar/news,News
314,world/2022/aug/07/russia-ukraine-war-what-we-know-on-day-165-of-the-invasion,article,world,World news,2022-08-07T01:01:42Z,Russia-Ukraine war: what we know on day 165 of the invasion,https://www.theguardian.com/world/2022/aug/07/russia-ukraine-war-what-we-know-on-day-165-of-the-invasion,https://content.guardianapis.com/world/2022/aug/07/russia-ukraine-war-what-we-know-on-day-165-of-the-invasion,False,pillar/news,News
315,world/2022/aug/31/russia-ukraine-war-latest-what-we-know-on-day-189-of-the-invasion,article,world,World news,2022-08-31T14:48:28Z,Russia-Ukraine war latest: what we know on day 189 of the invasion,https://www.theguardian.com/world/2022/aug/31/russia-ukraine-war-latest-what-we-know-on-day-189-of-the-invasion,https://content.guardianapis.com/world/2022/aug/31/russia-ukraine-war-latest-what-we-know-on-day-189-of-the-invasion,False,pillar/news,News
316,commentisfree/2022/jun/21/pacificsm-is-the-wrong-response-to-the-war-in-ukraine,article,commentisfree,Opinion,2022-06-21T09:09:32Z,Pacifism is the wrong response to the war in Ukraine | Slavoj Zizek,https://www.theguardian.com/commentisfree/2022/jun/21/pacificsm-is-the-wrong-response-to-the-war-in-ukraine,https://content.guardianapis.com/commentisfree/2022/jun/21/pacificsm-is-the-wrong-response-to-the-war-in-ukraine,False,pillar/opinion,Opinion
317,business/2022/may/04/ukraine-war-china-lockdowns-fastest-uk-price-rises-years,article,business,Business,2022-05-03T23:01:01Z,Ukraine war and China lockdowns drive fastest UK price rises in years,https://www.theguardian.com/business/2022/may/04/ukraine-war-china-lockdowns-fastest-uk-price-rises-years,https://content.guardianapis.com/business/2022/may/04/ukraine-war-china-lockdowns-fastest-uk-price-rises-years,False,pillar/news,News
318,world/2022/apr/29/ukraine-accuses-russian-forces-of-seizing-2000-artworks-in-mariupol,article,world,World news,2022-04-29T15:43:42Z,"Ukraine accuses Russian forces of seizing 2,000 artworks in Mariupol",https://www.theguardian.com/world/2022/apr/29/ukraine-accuses-russian-forces-of-seizing-2000-artworks-in-mariupol,https://content.guardianapis.com/world/2022/apr/29/ukraine-accuses-russian-forces-of-seizing-2000-artworks-in-mariupol,False,pillar/news,News
319,world/2022/aug/09/russia-ukraine-war-what-we-know-on-day-167-of-the-invasion,article,world,World news,2022-08-09T10:07:18Z,Russia-Ukraine war: what we know on day 167 of the invasion,https://www.theguardian.com/world/2022/aug/09/russia-ukraine-war-what-we-know-on-day-167-of-the-invasion,https://content.guardianapis.com/world/2022/aug/09/russia-ukraine-war-what-we-know-on-day-167-of-the-invasion,False,pillar/news,News
320,world/2022/sep/02/russia-ukraine-war-latest-what-we-know-on-day-191-of-the-invasion,article,world,World news,2022-09-02T17:53:13Z,Russia-Ukraine war latest: what we know on day 191 of the invasion,https://www.theguardian.com/world/2022/sep/02/russia-ukraine-war-latest-what-we-know-on-day-191-of-the-invasion,https://content.guardianapis.com/world/2022/sep/02/russia-ukraine-war-latest-what-we-know-on-day-191-of-the-invasion,False,pillar/news,News
321,world/2022/sep/03/what-happened-in-the-russia-ukraine-war-this-week-catch-up-with-the-must-read-news-and-analysis,article,world,World news,2022-09-02T18:00:05Z,What happened in the Russia-Ukraine war this week? Catch up with the must-read news and analysis,https://www.theguardian.com/world/2022/sep/03/what-happened-in-the-russia-ukraine-war-this-week-catch-up-with-the-must-read-news-and-analysis,https://content.guardianapis.com/world/2022/sep/03/what-happened-in-the-russia-ukraine-war-this-week-catch-up-with-the-must-read-news-and-analysis,False,pillar/news,News
322,world/2022/aug/06/russia-ukraine-war-what-we-know-on-day-164-of-the-invasion,article,world,World news,2022-08-06T00:59:35Z,Russia-Ukraine war: what we know on day 164 of the invasion,https://www.theguardian.com/world/2022/aug/06/russia-ukraine-war-what-we-know-on-day-164-of-the-invasion,https://content.guardianapis.com/world/2022/aug/06/russia-ukraine-war-what-we-know-on-day-164-of-the-invasion,False,pillar/news,News
323,technology/2022/feb/28/facebook-takes-down-disinformation-network-targeting-ukraine-meta-instagram,article,technology,Technology,2022-02-28T21:02:58Z,Facebook takes down Ukraine disinformation network and bans Russian-backed media,https://www.theguardian.com/technology/2022/feb/28/facebook-takes-down-disinformation-network-targeting-ukraine-meta-instagram,https://content.guardianapis.com/technology/2022/feb/28/facebook-takes-down-disinformation-network-targeting-ukraine-meta-instagram,False,pillar/news,News
324,us-news/2022/oct/26/first-thing-biden-and-sunak-vow-to-support-ukraine-and-counter-china,article,us-news,US news,2022-10-26T10:13:34Z,Biden and Sunak vow to support Ukraine and counter China | First Thing,https://www.theguardian.com/us-news/2022/oct/26/first-thing-biden-and-sunak-vow-to-support-ukraine-and-counter-china,https://content.guardianapis.com/us-news/2022/oct/26/first-thing-biden-and-sunak-vow-to-support-ukraine-and-counter-china,False,pillar/news,News
325,world/2022/aug/05/russia-ukraine-war-what-we-know-on-day-163-of-the-invasion,article,world,World news,2022-08-05T12:31:57Z,Russia-Ukraine war: what we know on day 163 of the invasion,https://www.theguardian.com/world/2022/aug/05/russia-ukraine-war-what-we-know-on-day-163-of-the-invasion,https://content.guardianapis.com/world/2022/aug/05/russia-ukraine-war-what-we-know-on-day-163-of-the-invasion,False,pillar/news,News
326,world/2022/aug/27/russia-ukraine-war-latest-what-we-know-on-day-185-of-the-invasion,article,world,World news,2022-08-27T00:16:54Z,Russia-Ukraine war latest: what we know on day 185 of the invasion,https://www.theguardian.com/world/2022/aug/27/russia-ukraine-war-latest-what-we-know-on-day-185-of-the-invasion,https://content.guardianapis.com/world/2022/aug/27/russia-ukraine-war-latest-what-we-know-on-day-185-of-the-invasion,False,pillar/news,News
327,world/2022/sep/01/russia-ukraine-war-latest-what-we-know-on-day-190-of-the-invasion,article,world,World news,2022-09-01T18:22:58Z,Russia-Ukraine war latest: what we know on day 190 of the invasion,https://www.theguardian.com/world/2022/sep/01/russia-ukraine-war-latest-what-we-know-on-day-190-of-the-invasion,https://content.guardianapis.com/world/2022/sep/01/russia-ukraine-war-latest-what-we-know-on-day-190-of-the-invasion,False,pillar/news,News
328,world/2022/may/21/only-diplomacy-can-end-ukraine-war-volodymyr-zelenskiy,article,world,World news,2022-05-21T11:29:35Z,"Only diplomacy can end Ukraine war, says Volodymyr Zelenskiy",https://www.theguardian.com/world/2022/may/21/only-diplomacy-can-end-ukraine-war-volodymyr-zelenskiy,https://content.guardianapis.com/world/2022/may/21/only-diplomacy-can-end-ukraine-war-volodymyr-zelenskiy,False,pillar/news,News
329,world/2022/jul/01/russian-missile-strikes-on-odesa-apartments-and-recreation-centre-kill-17-ukraine-says,article,world,World news,2022-07-01T16:18:03Z,"Russian missile strikes on town near Odesa kill at least 21, says Ukraine",https://www.theguardian.com/world/2022/jul/01/russian-missile-strikes-on-odesa-apartments-and-recreation-centre-kill-17-ukraine-says,https://content.guardianapis.com/world/2022/jul/01/russian-missile-strikes-on-odesa-apartments-and-recreation-centre-kill-17-ukraine-says,False,pillar/news,News
330,us-news/2022/oct/26/first-thing-biden-and-sunak-vow-to-support-ukraine-and-counter-china,article,us-news,US news,2022-10-26T10:13:34Z,Biden and Sunak vow to support Ukraine and counter China | First Thing,https://www.theguardian.com/us-news/2022/oct/26/first-thing-biden-and-sunak-vow-to-support-ukraine-and-counter-china,https://content.guardianapis.com/us-news/2022/oct/26/first-thing-biden-and-sunak-vow-to-support-ukraine-and-counter-china,False,pillar/news,News
331,world/2022/apr/29/ukraine-accuses-russian-forces-of-seizing-2000-artworks-in-mariupol,article,world,World news,2022-04-29T15:43:42Z,"Ukraine accuses Russian forces of seizing 2,000 artworks in Mariupol",https://www.theguardian.com/world/2022/apr/29/ukraine-accuses-russian-forces-of-seizing-2000-artworks-in-mariupol,https://content.guardianapis.com/world/2022/apr/29/ukraine-accuses-russian-forces-of-seizing-2000-artworks-in-mariupol,False,pillar/news,News
332,world/2022/aug/25/russia-ukraine-war-latest-what-we-know-on-day-183-of-the-invasion,article,world,World news,2022-08-25T17:41:18Z,Russia-Ukraine war latest: what we know on day 183 of the invasion,https://www.theguardian.com/world/2022/aug/25/russia-ukraine-war-latest-what-we-know-on-day-183-of-the-invasion,https://content.guardianapis.com/world/2022/aug/25/russia-ukraine-war-latest-what-we-know-on-day-183-of-the-invasion,False,pillar/news,News
333,business/2022/may/25/ukraine-war-weighs-heavy-as-apocalyptic-mood-shrouds-davos,article,business,Business,2022-05-25T14:58:59Z,Ukraine war weighs heavy as apocalyptic mood shrouds Davos,https://www.theguardian.com/business/2022/may/25/ukraine-war-weighs-heavy-as-apocalyptic-mood-shrouds-davos,https://content.guardianapis.com/business/2022/may/25/ukraine-war-weighs-heavy-as-apocalyptic-mood-shrouds-davos,False,pillar/news,News
334,commentisfree/2022/jun/21/pacificsm-is-the-wrong-response-to-the-war-in-ukraine,article,commentisfree,Opinion,2022-06-21T09:09:32Z,Pacifism is the wrong response to the war in Ukraine | Slavoj Zizek,https://www.theguardian.com/commentisfree/2022/jun/21/pacificsm-is-the-wrong-response-to-the-war-in-ukraine,https://content.guardianapis.com/commentisfree/2022/jun/21/pacificsm-is-the-wrong-response-to-the-war-in-ukraine,False,pillar/opinion,Opinion
335,world/2022/may/21/only-diplomacy-can-end-ukraine-war-volodymyr-zelenskiy,article,world,World news,2022-05-21T11:29:35Z,"Only diplomacy can end Ukraine war, says Volodymyr Zelenskiy",https://www.theguardian.com/world/2022/may/21/only-diplomacy-can-end-ukraine-war-volodymyr-zelenskiy,https://content.guardianapis.com/world/2022/may/21/only-diplomacy-can-end-ukraine-war-volodymyr-zelenskiy,False,pillar/news,News
336,world/2022/aug/03/russia-ukraine-war-what-we-know-on-day-161-of-the-invasion,article,world,World news,2022-08-03T14:08:08Z,Russia-Ukraine war: what we know on day 161 of the invasion,https://www.theguardian.com/world/2022/aug/03/russia-ukraine-war-what-we-know-on-day-161-of-the-invasion,https://content.guardianapis.com/world/2022/aug/03/russia-ukraine-war-what-we-know-on-day-161-of-the-invasion,False,pillar/news,News
337,world/2022/jul/01/russian-missile-strikes-on-odesa-apartments-and-recreation-centre-kill-17-ukraine-says,article,world,World news,2022-07-01T16:18:03Z,"Russian missile strikes on town near Odesa kill at least 21, says Ukraine",https://www.theguardian.com/world/2022/jul/01/russian-missile-strikes-on-odesa-apartments-and-recreation-centre-kill-17-ukraine-says,https://content.guardianapis.com/world/2022/jul/01/russian-missile-strikes-on-odesa-apartments-and-recreation-centre-kill-17-ukraine-says,False,pillar/news,News
338,world/2022/aug/21/russia-ukraine-war-latest-what-we-know-on-day-179-of-the-invasion,article,world,World news,2022-08-21T12:44:59Z,Russia-Ukraine war latest: what we know on day 179 of the invasion,https://www.theguardian.com/world/2022/aug/21/russia-ukraine-war-latest-what-we-know-on-day-179-of-the-invasion,https://content.guardianapis.com/world/2022/aug/21/russia-ukraine-war-latest-what-we-know-on-day-179-of-the-invasion,False,pillar/news,News
339,world/2022/apr/27/where-is-transnistria-and-why-is-region-being-drawn-into-ukraine-war,article,world,World news,2022-04-27T10:31:17Z,Where is Transnistria and why is it being drawn into Ukraine war?,https://www.theguardian.com/world/2022/apr/27/where-is-transnistria-and-why-is-region-being-drawn-into-ukraine-war,https://content.guardianapis.com/world/2022/apr/27/where-is-transnistria-and-why-is-region-being-drawn-into-ukraine-war,False,pillar/news,News
340,world/2022/may/21/only-diplomacy-can-end-ukraine-war-volodymyr-zelenskiy,article,world,World news,2022-05-21T11:29:35Z,"Only diplomacy can end Ukraine war, says Volodymyr Zelenskiy",https://www.theguardian.com/world/2022/may/21/only-diplomacy-can-end-ukraine-war-volodymyr-zelenskiy,https://content.guardianapis.com/world/2022/may/21/only-diplomacy-can-end-ukraine-war-volodymyr-zelenskiy,False,pillar/news,News
341,world/2022/aug/03/russia-ukraine-war-what-we-know-on-day-161-of-the-invasion,article,world,World news,2022-08-03T14:08:08Z,Russia-Ukraine war: what we know on day 161 of the invasion,https://www.theguardian.com/world/2022/aug/03/russia-ukraine-war-what-we-know-on-day-161-of-the-invasion,https://content.guardianapis.com/world/2022/aug/03/russia-ukraine-war-what-we-know-on-day-161-of-the-invasion,False,pillar/news,News
342,world/2022/jul/01/russian-missile-strikes-on-odesa-apartments-and-recreation-centre-kill-17-ukraine-says,article,world,World news,2022-07-01T16:18:03Z,"Russian missile strikes on town near Odesa kill at least 21, says Ukraine",https://www.theguardian.com/world/2022/jul/01/russian-missile-strikes-on-odesa-apartments-and-recreation-centre-kill-17-ukraine-says,https://content.guardianapis.com/world/2022/jul/01/russian-missile-strikes-on-odesa-apartments-and-recreation-centre-kill-17-ukraine-says,False,pillar/news,News
343,world/2022/apr/27/where-is-transnistria-and-why-is-region-being-drawn-into-ukraine-war,article,world,World news,2022-04-27T10:31:17Z,Where is Transnistria and why is it being drawn into Ukraine war?,https://www.theguardian.com/world/2022/apr/27/where-is-transnistria-and-why-is-region-being-drawn-into-ukraine-war,https://content.guardianapis.com/world/2022/apr/27/where-is-transnistria-and-why-is-region-being-drawn-into-ukraine-war,False,pillar/news,News
344,world/2022/aug/21/russia-ukraine-war-latest-what-we-know-on-day-179-of-the-invasion,article,world,World news,2022-08-21T12:44:59Z,Russia-Ukraine war latest: what we know on day 179 of the invasion,https://www.theguardian.com/world/2022/aug/21/russia-ukraine-war-latest-what-we-know-on-day-179-of-the-invasion,https://content.guardianapis.com/world/2022/aug/21/russia-ukraine-war-latest-what-we-know-on-day-179-of-the-invasion,False,pillar/news,News
345,business/2022/apr/26/ukraine-war-food-energy-prices-world-bank,article,business,Business,2022-04-26T15:43:54Z,Ukraine war ‘will mean high food and energy prices for three years’,https://www.theguardian.com/business/2022/apr/26/ukraine-war-food-energy-prices-world-bank,https://content.guardianapis.com/business/2022/apr/26/ukraine-war-food-energy-prices-world-bank,False,pillar/news,News
346,world/2022/aug/20/russia-ukraine-war-latest-what-we-know-on-day-178-of-the-invasion,article,world,World news,2022-08-20T01:35:02Z,Russia-Ukraine war latest: what we know on day 178 of the invasion,https://www.theguardian.com/world/2022/aug/20/russia-ukraine-war-latest-what-we-know-on-day-178-of-the-invasion,https://content.guardianapis.com/world/2022/aug/20/russia-ukraine-war-latest-what-we-know-on-day-178-of-the-invasion,False,pillar/news,News
